project,bugs,version,MAP_buglocator,MRR_buglocator,HIT1_buglocator,HIT5_buglocator,HIT10_buglocator,MAP_bluir,MRR_bluir,HIT1_bluir,HIT5_bluir,HIT10_bluir,MAP_brtracer,MRR_brtracer,HIT1_brtracer,HIT5_brtracer,HIT10_brtracer,MAP_amalgam,MRR_amalgam,HIT1_amalgam,HIT5_amalgam,HIT10_amalgam,MAP_blia,MRR_blia,HIT1_blia,HIT5_blia,HIT10_blia,MAP_locus,MRR_locus,HIT1_locus,HIT5_locus,HIT10_locus,MAP_blizzard,MRR_blizzard,HIT1_blizzard,HIT5_blizzard,HIT10_blizzard
Spring_AMQP,101.0,32,0.509641761532993,0.5858208665622768,0.43564356435643564,0.7425742574257426,0.8415841584158416,0.3402494505398769,0.3547179835066113,0.21782178217821782,0.5346534653465347,0.6435643564356436,0.5715995594567731,0.6503582721093426,0.5247524752475248,0.8217821782178217,0.8712871287128713,0.3135407763266797,0.3593101481454634,0.22772277227722773,0.5247524752475248,0.6435643564356436,0.602040409145021,0.646761928940147,0.5247524752475248,0.801980198019802,0.8613861386138614,0.5331020513395902,0.5929637971479724,0.44554455445544555,0.7326732673267327,0.8415841584158416,0.30259418799022747,0.29018616147329007,0.38613861386138615,0.7029702970297029,0.8118811881188119
Spring_ANDROID,9.0,2,0.4993944763443662,0.6229780801209374,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.32801341176433124,0.3508395599492908,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.3886029429204011,0.5227425434283842,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.3024108031100848,0.4245517675159194,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5443225438323478,0.6055555555555556,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.6189622460081142,0.6005698005698006,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.2627865961199294,0.24074074074074073,0.4444444444444444,0.5555555555555556,0.5555555555555556
Spring_BATCH,412.0,33,0.4281100368802102,0.505300741788353,0.38106796116504854,0.6529126213592233,0.7402912621359223,0.27410506066993834,0.2857468261470996,0.17718446601941748,0.4029126213592233,0.5024271844660194,0.4847398130709602,0.5799179318379818,0.47572815533980584,0.7111650485436893,0.7766990291262136,0.2542324420307967,0.2946928902217183,0.19174757281553398,0.4053398058252427,0.5024271844660194,0.4954472282952272,0.5538482985693769,0.441747572815534,0.6941747572815534,0.7330097087378641,0.4898799283141153,0.5694511525302814,0.4563106796116505,0.7038834951456311,0.7694174757281553,0.27951693058315796,0.27611885148292903,0.3859223300970874,0.6383495145631068,0.7281553398058253
Spring_BATCHADM,19.0,4,0.44596221549991166,0.4793829306387211,0.3157894736842105,0.631578947368421,0.8421052631578947,0.23467503123422362,0.21352271561388098,0.10526315789473684,0.2631578947368421,0.47368421052631576,0.5019359104376931,0.5455722639933166,0.3684210526315789,0.7368421052631579,0.8947368421052632,0.22376953969090096,0.21681825048836326,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.5529373915558127,0.5939849624060151,0.42105263157894735,0.7894736842105263,0.8947368421052632,0.5523183099788238,0.6343700159489633,0.5263157894736842,0.8421052631578947,0.8421052631578947,0.27953216374269,0.27953216374269,0.3684210526315789,0.7368421052631579,0.7894736842105263
Spring_DATACMNS,155.0,33,0.41887935967135975,0.46832435783951065,0.3548387096774194,0.6064516129032258,0.6645161290322581,0.30311926509075077,0.3075380007313597,0.2,0.41935483870967744,0.5612903225806452,0.47947693874698655,0.5338183277415678,0.41935483870967744,0.6838709677419355,0.7225806451612903,0.2841911551769019,0.3054018217433758,0.2,0.41935483870967744,0.567741935483871,0.5377390183814876,0.5615493553765688,0.4774193548387097,0.6580645161290323,0.7354838709677419,0.5177307536140564,0.5472751140338152,0.43870967741935485,0.6967741935483871,0.7612903225806451,0.24171135316296616,0.24246590327235493,0.3225806451612903,0.6064516129032258,0.6709677419354839
Spring_DATAGRAPH,95.0,18,0.10633468048858782,0.14933957849145693,0.09473684210526316,0.18947368421052632,0.24210526315789474,0.12513041543728426,0.12849795061545055,0.09473684210526316,0.16842105263157894,0.18947368421052632,0.1355920513753229,0.18148601040958512,0.11578947368421053,0.2631578947368421,0.3263157894736842,0.10096481943376796,0.12875418070529243,0.09473684210526316,0.16842105263157894,0.18947368421052632,0.16077658337996845,0.18947095302358458,0.12631578947368421,0.2736842105263158,0.3473684210526316,0.07889177489177489,0.08789473684210528,0.06315789473684211,0.12631578947368421,0.12631578947368421,0.06858332700437964,0.06727272727272728,0.07368421052631578,0.16842105263157894,0.22105263157894736
Spring_DATAJPA,148.0,38,0.4800595462979871,0.5157674313700807,0.36486486486486486,0.7027027027027027,0.7905405405405406,0.314225038076691,0.32551238755403383,0.21621621621621623,0.4527027027027027,0.5878378378378378,0.564796038316933,0.6052262405125777,0.4797297297297297,0.7702702702702703,0.8378378378378378,0.2994961120939803,0.32647633049378716,0.22297297297297297,0.44594594594594594,0.5878378378378378,0.5881641443709075,0.6038782803869011,0.47297297297297297,0.777027027027027,0.8581081081081081,0.5428087101995118,0.5756573045764288,0.47297297297297297,0.6891891891891891,0.7837837837837838,0.290383077883078,0.2912301099801101,0.43243243243243246,0.6756756756756757,0.777027027027027
Spring_DATAMONGO,261.0,40,0.45984204657260114,0.504821115187358,0.37547892720306514,0.6666666666666666,0.7739463601532567,0.28928188259386983,0.2963566007164274,0.1839080459770115,0.4061302681992337,0.524904214559387,0.5553545607551175,0.6034934569873854,0.46360153256704983,0.7777777777777778,0.8314176245210728,0.26206749861763096,0.29688153039572357,0.18773946360153257,0.4061302681992337,0.5287356321839081,0.5387466094573584,0.5730720549687721,0.4367816091954023,0.7432950191570882,0.842911877394636,0.5139631059585374,0.5526630758042702,0.41762452107279696,0.735632183908046,0.8467432950191571,0.2451285017664331,0.2462437732552678,0.2835249042145594,0.6168582375478927,0.7509578544061303
Spring_DATAREDIS,48.0,17,0.648580764090331,0.7439296899315283,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.4624078025671133,0.4556039403688814,0.2916666666666667,0.6041666666666666,0.6666666666666666,0.7045046414128899,0.8021464250905042,0.75,0.8541666666666666,0.9166666666666666,0.43327574108820266,0.4584093078318621,0.2916666666666667,0.6458333333333334,0.6875,0.7183111856825094,0.7605744949494949,0.6666666666666666,0.9166666666666666,0.9375,0.6184674017606576,0.6907910172616055,0.5625,0.8541666666666666,0.8958333333333334,0.3372113997113997,0.33342502405002405,0.5208333333333334,0.7291666666666666,0.8333333333333334
Spring_DATAREST,132.0,23,0.42873547398284684,0.4871361890691251,0.3484848484848485,0.696969696969697,0.7803030303030303,0.3185529184043342,0.3171555559636795,0.2196969696969697,0.42424242424242425,0.48484848484848486,0.5193734222393203,0.5845663659838303,0.4696969696969697,0.7348484848484849,0.8181818181818182,0.2868039323725992,0.3126996144446875,0.21212121212121213,0.4166666666666667,0.48484848484848486,0.4971301855257083,0.5391977244096908,0.4166666666666667,0.6742424242424242,0.75,0.4720733360106374,0.5344461782187507,0.4090909090909091,0.696969696969697,0.7878787878787878,0.25048377898756685,0.24691585771131216,0.30303030303030304,0.6439393939393939,0.7272727272727273
Spring_LDAP,53.0,5,0.5139701574581451,0.5896696111510669,0.4339622641509434,0.8301886792452831,0.8490566037735849,0.41994528218079324,0.42703602730774326,0.33962264150943394,0.5471698113207547,0.6226415094339622,0.5965001243141258,0.7184711623622851,0.6226415094339622,0.8490566037735849,0.8867924528301887,0.35824664579324433,0.42640039743732416,0.33962264150943394,0.5283018867924528,0.6226415094339622,0.5614648941723744,0.6331761006289309,0.49056603773584906,0.8113207547169812,0.9056603773584906,0.4061781138862888,0.45027613398778055,0.3584905660377358,0.5849056603773585,0.6037735849056604,0.28064914645103317,0.27569631626235397,0.37735849056603776,0.6415094339622641,0.7735849056603774
Spring_MOBILE,11.0,3,0.40903843631116354,0.45036075036075035,0.2727272727272727,0.6363636363636364,0.9090909090909091,0.4513478945297127,0.43998425816607634,0.18181818181818182,0.7272727272727273,0.8181818181818182,0.5219893742621016,0.5633116883116883,0.45454545454545453,0.6363636363636364,0.8181818181818182,0.37180243998425816,0.37180243998425816,0.09090909090909091,0.7272727272727273,0.8181818181818182,0.5,0.5,0.2727272727272727,0.8181818181818182,0.8181818181818182,0.5314967860422407,0.5686868686868688,0.45454545454545453,0.8181818181818182,0.9090909090909091,0.32914862914862913,0.32914862914862913,0.45454545454545453,0.7272727272727273,0.9090909090909091
Spring_ROO,707.0,15,0.38633497121854216,0.471481808981564,0.31966053748231965,0.6478076379066479,0.7751060820367751,0.2694402100954153,0.2595396979575891,0.15841584158415842,0.355021216407355,0.4752475247524752,0.4564209816033929,0.5582651596214822,0.4186704384724187,0.7213578500707214,0.8175388967468176,0.23889432652931775,0.26017729018380603,0.15417256011315417,0.36633663366336633,0.48514851485148514,0.4390468339837377,0.5014563845820005,0.3635077793493635,0.6661951909476662,0.7694483734087695,0.4239280296143726,0.4985472121003518,0.3635077793493635,0.6548797736916548,0.7637906647807637,0.21110005534081103,0.20839114523697272,0.25176803394625175,0.512022630834512,0.6322489391796322
Spring_SEC,541.0,42,0.5251087216744234,0.5769099545197596,0.4676524953789279,0.7079482439926063,0.7744916820702403,0.32676680075377035,0.33788620019142607,0.22735674676524953,0.45286506469500926,0.5841035120147874,0.5754244226848881,0.6346265200977373,0.5360443622920518,0.7486136783733827,0.8077634011090573,0.3137376481151686,0.34668388712283404,0.2365988909426987,0.46210720887245843,0.5822550831792976,0.59246677256577,0.6442239031483846,0.5360443622920518,0.7800369685767098,0.8299445471349353,0.5475382625012365,0.5921494045577791,0.48428835489833644,0.7245841035120147,0.7855822550831792,0.30032841952666367,0.30056173032143463,0.45286506469500926,0.6913123844731978,0.7634011090573013
Spring_SECOAUTH,96.0,7,0.3539784424162313,0.4178809792216783,0.3125,0.53125,0.625,0.18699828686875952,0.20417891188547999,0.125,0.2708333333333333,0.3541666666666667,0.38959543036928745,0.4612592385165089,0.3645833333333333,0.6354166666666666,0.6770833333333334,0.21032081639572353,0.25401390879262287,0.16666666666666666,0.3333333333333333,0.4270833333333333,0.40127629930102904,0.4448257807730023,0.3541666666666667,0.5729166666666666,0.6666666666666666,0.38818389601119074,0.46746765577142274,0.3958333333333333,0.5729166666666666,0.59375,0.17232800474987972,0.1718088624338624,0.20833333333333334,0.3854166666666667,0.5416666666666666
Spring_SGF,105.0,19,0.43883092695571296,0.5666512673372175,0.45714285714285713,0.7047619047619048,0.7523809523809524,0.3553287361956141,0.32672494169702115,0.18095238095238095,0.4857142857142857,0.5619047619047619,0.47241989722604105,0.5911345420830019,0.5047619047619047,0.7047619047619048,0.7619047619047619,0.2888073074726836,0.32093079362843696,0.17142857142857143,0.47619047619047616,0.5619047619047619,0.48900578572055065,0.5669954648526077,0.45714285714285713,0.7047619047619048,0.7714285714285715,0.45503170293465395,0.5963664455681263,0.49523809523809526,0.7238095238095238,0.7904761904761904,0.3023286951144094,0.30075620147048715,0.4666666666666667,0.6761904761904762,0.7428571428571429
Spring_SHDP,41.0,8,0.47818587132262386,0.5942521894918472,0.4634146341463415,0.7317073170731707,0.7804878048780488,0.24107067752053818,0.2421566956299901,0.0975609756097561,0.3170731707317073,0.5609756097560976,0.49166281299666365,0.6122045305435396,0.5121951219512195,0.7560975609756098,0.7560975609756098,0.21448683066319402,0.24084750125150703,0.0975609756097561,0.34146341463414637,0.5365853658536586,0.4959029386848129,0.5889933745116671,0.43902439024390244,0.8048780487804879,0.8780487804878049,0.5503981999437917,0.620637255729855,0.4878048780487805,0.8048780487804879,0.8292682926829268,0.37767131242741,0.3776422764227642,0.6097560975609756,0.8780487804878049,0.9024390243902439
Spring_SHL,9.0,2,0.5306013349872999,0.5779077322936972,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.42592592592592593,0.42592592592592593,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4484038800705467,0.5124779541446208,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.4722222222222222,0.4722222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6111111111111112,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.5685778727445394,0.5669753086419753,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.20939153439153438,0.20105820105820105,0.1111111111111111,0.5555555555555556,0.6666666666666666
